"","Year","State","FedMW","StateMW","StateAbbr"
"547",1978,"Connecticut",2.2,2.21,"CT"
"548",1978,"Delaware",2.2,2.2,"DE"
"549",1978,"District of Columbia",2.2,2.25,NA
"550",1978,"Florida",2.2,2.2,"FL"
"551",1978,"Georgia",2.2,2.2,"GA"
"552",1978,"Guam",2.2,2.3,NA
"553",1978,"Hawaii",2.2,2.4,"HI"
"554",1978,"Idaho",2.2,2.2,"ID"
"555",1978,"Illinois",2.2,2.2,"IL"
"556",1978,"Indiana",2.2,2.2,"IN"
"557",1978,"Iowa",2.2,2.2,"IA"
"558",1978,"Kansas",2.2,2.2,"KS"
"559",1978,"Kentucky",2.2,2.2,"KY"
"560",1978,"Louisiana",2.2,2.2,"LA"
"561",1978,"Maine",2.2,2.3,"ME"
"562",1978,"Maryland",2.2,2.2,"MD"
"563",1978,"Massachusetts",2.2,2.2,"MA"
"564",1978,"Michigan",2.2,2.2,"MI"
"565",1978,"Minnesota",2.2,2.2,"MN"
"566",1978,"Mississippi",2.2,2.2,"MS"
"567",1978,"Missouri",2.2,2.2,"MO"
"568",1978,"Montana",2.2,2.2,"MT"
"569",1978,"Nebraska",2.2,2.2,"NE"
"570",1978,"Nevada",2.2,2.2,"NV"
"571",1978,"New Hampshire",2.2,2.2,"NH"
"572",1978,"New Jersey",2.2,2.2,"NJ"
"573",1978,"New Mexico",2.2,2.2,"NM"
"574",1978,"New York",2.2,2.3,"NY"
"575",1978,"North Carolina",2.2,2.2,"NC"
"576",1978,"North Dakota",2.2,2.2,"ND"
"577",1978,"Ohio",2.2,2.2,"OH"
"578",1978,"Oklahoma",2.2,2.2,"OK"
"579",1978,"Oregon",2.2,2.3,"OR"
"580",1978,"Pennsylvania",2.2,2.2,"PA"
"581",1978,"Puerto Rico",2.2,2.2,NA
"582",1978,"Rhode Island",2.2,2.3,"RI"
"583",1978,"South Carolina",2.2,2.2,"SC"
"584",1978,"South Dakota",2.2,2.2,"SD"
"585",1978,"Tennessee",2.2,2.2,"TN"
"586",1978,"Texas",2.2,2.2,"TX"
"587",1978,"U.S. Virgin Islands",2.2,2.2,NA
"588",1978,"Utah",2.2,2.2,"UT"
"589",1978,"Vermont",2.2,2.3,"VT"
"590",1978,"Virginia",2.2,2.2,"VA"
"591",1978,"Washington",2.2,2.2,"WA"
"592",1978,"West Virginia",2.2,2.2,"WV"
"593",1978,"Wisconsin",2.2,2.2,"WI"
"594",1978,"Wyoming",2.2,2.2,"WY"
"595",1979,"Alabama",2.9,2.9,"AL"
"596",1979,"Alaska",2.9,3.4,"AK"
"597",1979,"Arizona",2.9,2.9,"AZ"
"598",1979,"Arkansas",2.9,2.9,"AR"
"599",1979,"California",2.9,2.9,"CA"
"600",1979,"Colorado",2.9,2.9,"CO"
"601",1979,"Connecticut",2.9,2.91,"CT"
"602",1979,"Delaware",2.9,2.9,"DE"
"603",1979,"District of Columbia",2.9,2.9,NA
"604",1979,"Florida",2.9,2.9,"FL"
"605",1979,"Georgia",2.9,2.9,"GA"
"606",1979,"Guam",2.9,2.9,NA
"607",1979,"Hawaii",2.9,2.9,"HI"
"608",1979,"Idaho",2.9,2.9,"ID"
"609",1979,"Illinois",2.9,2.9,"IL"
"610",1979,"Indiana",2.9,2.9,"IN"
"611",1979,"Iowa",2.9,2.9,"IA"
"612",1979,"Kansas",2.9,2.9,"KS"
"613",1979,"Kentucky",2.9,2.9,"KY"
"614",1979,"Louisiana",2.9,2.9,"LA"
"615",1979,"Maine",2.9,2.9,"ME"
"616",1979,"Maryland",2.9,2.9,"MD"
"617",1979,"Massachusetts",2.9,2.9,"MA"
"618",1979,"Michigan",2.9,2.9,"MI"
"619",1979,"Minnesota",2.9,2.9,"MN"
"620",1979,"Mississippi",2.9,2.9,"MS"
"621",1979,"Missouri",2.9,2.9,"MO"
"622",1979,"Montana",2.9,2.9,"MT"
"623",1979,"Nebraska",2.9,2.9,"NE"
"624",1979,"Nevada",2.9,2.9,"NV"
"625",1979,"New Hampshire",2.9,2.9,"NH"
"626",1979,"New Jersey",2.9,2.9,"NJ"
"627",1979,"New Mexico",2.9,2.9,"NM"
"628",1979,"New York",2.9,2.9,"NY"
"629",1979,"North Carolina",2.9,2.9,"NC"
"630",1979,"North Dakota",2.9,2.9,"ND"
"631",1979,"Ohio",2.9,2.9,"OH"
"632",1979,"Oklahoma",2.9,2.9,"OK"
"633",1979,"Oregon",2.9,2.9,"OR"
"634",1979,"Pennsylvania",2.9,2.9,"PA"
"635",1979,"Puerto Rico",2.9,2.9,NA
"636",1979,"Rhode Island",2.9,2.9,"RI"
"637",1979,"South Carolina",2.9,2.9,"SC"
"638",1979,"South Dakota",2.9,2.9,"SD"
"639",1979,"Tennessee",2.9,2.9,"TN"
"640",1979,"Texas",2.9,2.9,"TX"
"641",1979,"U.S. Virgin Islands",2.9,2.9,NA
"642",1979,"Utah",2.9,2.9,"UT"
"643",1979,"Vermont",2.9,2.9,"VT"
"644",1979,"Virginia",2.9,2.9,"VA"
"645",1979,"Washington",2.9,2.9,"WA"
"646",1979,"West Virginia",2.9,2.9,"WV"
"647",1979,"Wisconsin",2.9,2.9,"WI"
"648",1979,"Wyoming",2.9,2.9,"WY"
"649",1980,"Alabama",3.1,3.1,"AL"
"650",1980,"Alaska",3.1,3.6,"AK"
"651",1980,"Arizona",3.1,3.1,"AZ"
"652",1980,"Arkansas",3.1,3.1,"AR"
"653",1980,"California",3.1,3.1,"CA"
"654",1980,"Colorado",3.1,3.1,"CO"
"655",1980,"Connecticut",3.1,3.12,"CT"
"656",1980,"Delaware",3.1,3.1,"DE"
"657",1980,"District of Columbia",3.1,3.1,NA
"658",1980,"Florida",3.1,3.1,"FL"
"659",1980,"Georgia",3.1,3.1,"GA"
"660",1980,"Guam",3.1,3.1,NA
"661",1980,"Hawaii",3.1,3.1,"HI"
"662",1980,"Idaho",3.1,3.1,"ID"
"663",1980,"Illinois",3.1,3.1,"IL"
"664",1980,"Indiana",3.1,3.1,"IN"
"665",1980,"Iowa",3.1,3.1,"IA"
"666",1980,"Kansas",3.1,3.1,"KS"
"667",1980,"Kentucky",3.1,3.1,"KY"
"668",1980,"Louisiana",3.1,3.1,"LA"
"669",1980,"Maine",3.1,3.1,"ME"
"670",1980,"Maryland",3.1,3.1,"MD"
"671",1980,"Massachusetts",3.1,3.1,"MA"
"672",1980,"Michigan",3.1,3.1,"MI"
"673",1980,"Minnesota",3.1,3.1,"MN"
"674",1980,"Mississippi",3.1,3.1,"MS"
"675",1980,"Missouri",3.1,3.1,"MO"
"676",1980,"Montana",3.1,3.1,"MT"
"677",1980,"Nebraska",3.1,3.1,"NE"
"678",1980,"Nevada",3.1,3.1,"NV"
"679",1980,"New Hampshire",3.1,3.1,"NH"
"680",1980,"New Jersey",3.1,3.1,"NJ"
"681",1980,"New Mexico",3.1,3.1,"NM"
"682",1980,"New York",3.1,3.1,"NY"
"683",1980,"North Carolina",3.1,3.1,"NC"
"684",1980,"North Dakota",3.1,3.1,"ND"
"685",1980,"Ohio",3.1,3.1,"OH"
"686",1980,"Oklahoma",3.1,3.1,"OK"
"687",1980,"Oregon",3.1,3.1,"OR"
"688",1980,"Pennsylvania",3.1,3.1,"PA"
"689",1980,"Puerto Rico",3.1,3.1,NA
"690",1980,"Rhode Island",3.1,3.1,"RI"
"691",1980,"South Carolina",3.1,3.1,"SC"
"692",1980,"South Dakota",3.1,3.1,"SD"
"693",1980,"Tennessee",3.1,3.1,"TN"
"694",1980,"Texas",3.1,3.1,"TX"
"695",1980,"U.S. Virgin Islands",3.1,3.1,NA
"696",1980,"Utah",3.1,3.1,"UT"
"697",1980,"Vermont",3.1,3.1,"VT"
"698",1980,"Virginia",3.1,3.1,"VA"
"699",1980,"Washington",3.1,3.1,"WA"
"700",1980,"West Virginia",3.1,3.1,"WV"
"701",1980,"Wisconsin",3.1,3.1,"WI"
"702",1980,"Wyoming",3.1,3.1,"WY"
"703",1981,"Alabama",3.35,3.35,"AL"
"704",1981,"Alaska",3.35,3.85,"AK"
"705",1981,"Arizona",3.35,3.35,"AZ"
"706",1981,"Arkansas",3.35,3.35,"AR"
"707",1981,"California",3.35,3.35,"CA"
"708",1981,"Colorado",3.35,3.35,"CO"
"709",1981,"Connecticut",3.35,3.37,"CT"
"710",1981,"Delaware",3.35,3.35,"DE"
"711",1981,"District of Columbia",3.35,3.35,NA
"712",1981,"Florida",3.35,3.35,"FL"
"713",1981,"Georgia",3.35,3.35,"GA"
"714",1981,"Guam",3.35,3.35,NA
"715",1981,"Hawaii",3.35,3.35,"HI"
"716",1981,"Idaho",3.35,3.35,"ID"
"717",1981,"Illinois",3.35,3.35,"IL"
"718",1981,"Indiana",3.35,3.35,"IN"
"719",1981,"Iowa",3.35,3.35,"IA"
"720",1981,"Kansas",3.35,3.35,"KS"
"721",1981,"Kentucky",3.35,3.35,"KY"
"722",1981,"Louisiana",3.35,3.35,"LA"
"723",1981,"Maine",3.35,3.35,"ME"
"724",1981,"Maryland",3.35,3.35,"MD"
"725",1981,"Massachusetts",3.35,3.35,"MA"
"726",1981,"Michigan",3.35,3.35,"MI"
"727",1981,"Minnesota",3.35,3.35,"MN"
"728",1981,"Mississippi",3.35,3.35,"MS"
"729",1981,"Missouri",3.35,3.35,"MO"
"730",1981,"Montana",3.35,3.35,"MT"
"731",1981,"Nebraska",3.35,3.35,"NE"
"732",1981,"Nevada",3.35,3.35,"NV"
"733",1981,"New Hampshire",3.35,3.35,"NH"
"734",1981,"New Jersey",3.35,3.35,"NJ"
"735",1981,"New Mexico",3.35,3.35,"NM"
"736",1981,"New York",3.35,3.35,"NY"
"737",1981,"North Carolina",3.35,3.35,"NC"
"738",1981,"North Dakota",3.35,3.35,"ND"
"739",1981,"Ohio",3.35,3.35,"OH"
"740",1981,"Oklahoma",3.35,3.35,"OK"
"741",1981,"Oregon",3.35,3.35,"OR"
"742",1981,"Pennsylvania",3.35,3.35,"PA"
"743",1981,"Puerto Rico",3.35,3.35,NA
"744",1981,"Rhode Island",3.35,3.35,"RI"
"745",1981,"South Carolina",3.35,3.35,"SC"
"746",1981,"South Dakota",3.35,3.35,"SD"
"747",1981,"Tennessee",3.35,3.35,"TN"
"748",1981,"Texas",3.35,3.35,"TX"
"749",1981,"U.S. Virgin Islands",3.35,3.35,NA
"750",1981,"Utah",3.35,3.35,"UT"
"751",1981,"Vermont",3.35,3.35,"VT"
"752",1981,"Virginia",3.35,3.35,"VA"
"753",1981,"Washington",3.35,3.35,"WA"
"754",1981,"West Virginia",3.35,3.35,"WV"
"755",1981,"Wisconsin",3.35,3.35,"WI"
"756",1981,"Wyoming",3.35,3.35,"WY"
"757",1982,"Alabama",3.35,3.35,"AL"
"758",1982,"Alaska",3.35,3.85,"AK"
"759",1982,"Arizona",3.35,3.35,"AZ"
"760",1982,"Arkansas",3.35,3.35,"AR"
"761",1982,"California",3.35,3.35,"CA"
"762",1982,"Colorado",3.35,3.35,"CO"
"763",1982,"Connecticut",3.35,3.37,"CT"
"764",1982,"Delaware",3.35,3.35,"DE"
"765",1982,"District of Columbia",3.35,3.35,NA
"766",1982,"Florida",3.35,3.35,"FL"
"767",1982,"Georgia",3.35,3.35,"GA"
"768",1982,"Guam",3.35,3.35,NA
"769",1982,"Hawaii",3.35,3.35,"HI"
"770",1982,"Idaho",3.35,3.35,"ID"
"771",1982,"Illinois",3.35,3.35,"IL"
"772",1982,"Indiana",3.35,3.35,"IN"
"773",1982,"Iowa",3.35,3.35,"IA"
"774",1982,"Kansas",3.35,3.35,"KS"
"775",1982,"Kentucky",3.35,3.35,"KY"
"776",1982,"Louisiana",3.35,3.35,"LA"
"777",1982,"Maine",3.35,3.35,"ME"
"778",1982,"Maryland",3.35,3.35,"MD"
"779",1982,"Massachusetts",3.35,3.35,"MA"
"780",1982,"Michigan",3.35,3.35,"MI"
"781",1982,"Minnesota",3.35,3.35,"MN"
"782",1982,"Mississippi",3.35,3.35,"MS"
"783",1982,"Missouri",3.35,3.35,"MO"
"784",1982,"Montana",3.35,3.35,"MT"
"785",1982,"Nebraska",3.35,3.35,"NE"
"786",1982,"Nevada",3.35,3.35,"NV"
"787",1982,"New Hampshire",3.35,3.35,"NH"
"788",1982,"New Jersey",3.35,3.35,"NJ"
"789",1982,"New Mexico",3.35,3.35,"NM"
"790",1982,"New York",3.35,3.35,"NY"
"791",1982,"North Carolina",3.35,3.35,"NC"
"792",1982,"North Dakota",3.35,3.35,"ND"
"793",1982,"Ohio",3.35,3.35,"OH"
"794",1982,"Oklahoma",3.35,3.35,"OK"
"795",1982,"Oregon",3.35,3.35,"OR"
"796",1982,"Pennsylvania",3.35,3.35,"PA"
"797",1982,"Puerto Rico",3.35,3.35,NA
"798",1982,"Rhode Island",3.35,3.35,"RI"
"799",1982,"South Carolina",3.35,3.35,"SC"
"800",1982,"South Dakota",3.35,3.35,"SD"
"801",1982,"Tennessee",3.35,3.35,"TN"
"802",1982,"Texas",3.35,3.35,"TX"
"803",1982,"U.S. Virgin Islands",3.35,3.35,NA
"804",1982,"Utah",3.35,3.35,"UT"
"805",1982,"Vermont",3.35,3.35,"VT"
"806",1982,"Virginia",3.35,3.35,"VA"
"807",1982,"Washington",3.35,3.35,"WA"
"808",1982,"West Virginia",3.35,3.35,"WV"
"809",1982,"Wisconsin",3.35,3.35,"WI"
"810",1982,"Wyoming",3.35,3.35,"WY"
"811",1983,"Alabama",3.35,3.35,"AL"
"812",1983,"Alaska",3.35,3.85,"AK"
"813",1983,"Arizona",3.35,3.35,"AZ"
"814",1983,"Arkansas",3.35,3.35,"AR"
"815",1983,"California",3.35,3.35,"CA"
"816",1983,"Colorado",3.35,3.35,"CO"
"817",1983,"Connecticut",3.35,3.37,"CT"
"818",1983,"Delaware",3.35,3.35,"DE"
"819",1983,"District of Columbia",3.35,3.35,NA
"820",1983,"Florida",3.35,3.35,"FL"
"821",1983,"Georgia",3.35,3.35,"GA"
"822",1983,"Guam",3.35,3.35,NA
"823",1983,"Hawaii",3.35,3.35,"HI"
"824",1983,"Idaho",3.35,3.35,"ID"
"825",1983,"Illinois",3.35,3.35,"IL"
"826",1983,"Indiana",3.35,3.35,"IN"
"827",1983,"Iowa",3.35,3.35,"IA"
"828",1983,"Kansas",3.35,3.35,"KS"
"829",1983,"Kentucky",3.35,3.35,"KY"
"830",1983,"Louisiana",3.35,3.35,"LA"
"831",1983,"Maine",3.35,3.35,"ME"
"832",1983,"Maryland",3.35,3.35,"MD"
"833",1983,"Massachusetts",3.35,3.35,"MA"
"834",1983,"Michigan",3.35,3.35,"MI"
"835",1983,"Minnesota",3.35,3.35,"MN"
"836",1983,"Mississippi",3.35,3.35,"MS"
"837",1983,"Missouri",3.35,3.35,"MO"
"838",1983,"Montana",3.35,3.35,"MT"
"839",1983,"Nebraska",3.35,3.35,"NE"
"840",1983,"Nevada",3.35,3.35,"NV"
"841",1983,"New Hampshire",3.35,3.35,"NH"
"842",1983,"New Jersey",3.35,3.35,"NJ"
"843",1983,"New Mexico",3.35,3.35,"NM"
"844",1983,"New York",3.35,3.35,"NY"
"845",1983,"North Carolina",3.35,3.35,"NC"
"846",1983,"North Dakota",3.35,3.35,"ND"
"847",1983,"Ohio",3.35,3.35,"OH"
"848",1983,"Oklahoma",3.35,3.35,"OK"
"849",1983,"Oregon",3.35,3.35,"OR"
"850",1983,"Pennsylvania",3.35,3.35,"PA"
"851",1983,"Puerto Rico",3.35,3.35,NA
"852",1983,"Rhode Island",3.35,3.35,"RI"
"853",1983,"South Carolina",3.35,3.35,"SC"
"854",1983,"South Dakota",3.35,3.35,"SD"
"855",1983,"Tennessee",3.35,3.35,"TN"
"856",1983,"Texas",3.35,3.35,"TX"
"857",1983,"U.S. Virgin Islands",3.35,3.35,NA
"858",1983,"Utah",3.35,3.35,"UT"
"859",1983,"Vermont",3.35,3.35,"VT"
"860",1983,"Virginia",3.35,3.35,"VA"
"861",1983,"Washington",3.35,3.35,"WA"
"862",1983,"West Virginia",3.35,3.35,"WV"
"863",1983,"Wisconsin",3.35,3.35,"WI"
"864",1983,"Wyoming",3.35,3.35,"WY"
"865",1984,"Alabama",3.35,3.35,"AL"
"866",1984,"Alaska",3.35,3.85,"AK"
"867",1984,"Arizona",3.35,3.35,"AZ"
"868",1984,"Arkansas",3.35,3.35,"AR"
"869",1984,"California",3.35,3.35,"CA"
"870",1984,"Colorado",3.35,3.35,"CO"
"871",1984,"Connecticut",3.35,3.37,"CT"
"872",1984,"Delaware",3.35,3.35,"DE"
"873",1984,"District of Columbia",3.35,3.35,NA
"874",1984,"Florida",3.35,3.35,"FL"
"875",1984,"Georgia",3.35,3.35,"GA"
"876",1984,"Guam",3.35,3.35,NA
"877",1984,"Hawaii",3.35,3.35,"HI"
"878",1984,"Idaho",3.35,3.35,"ID"
"879",1984,"Illinois",3.35,3.35,"IL"
"880",1984,"Indiana",3.35,3.35,"IN"
"881",1984,"Iowa",3.35,3.35,"IA"
"882",1984,"Kansas",3.35,3.35,"KS"
"883",1984,"Kentucky",3.35,3.35,"KY"
"884",1984,"Louisiana",3.35,3.35,"LA"
"885",1984,"Maine",3.35,3.35,"ME"
"886",1984,"Maryland",3.35,3.35,"MD"
"887",1984,"Massachusetts",3.35,3.35,"MA"
"888",1984,"Michigan",3.35,3.35,"MI"
"889",1984,"Minnesota",3.35,3.35,"MN"
"890",1984,"Mississippi",3.35,3.35,"MS"
"891",1984,"Missouri",3.35,3.35,"MO"
"892",1984,"Montana",3.35,3.35,"MT"
"893",1984,"Nebraska",3.35,3.35,"NE"
"894",1984,"Nevada",3.35,3.35,"NV"
"895",1984,"New Hampshire",3.35,3.35,"NH"
"896",1984,"New Jersey",3.35,3.35,"NJ"
"897",1984,"New Mexico",3.35,3.35,"NM"
"898",1984,"New York",3.35,3.35,"NY"
"899",1984,"North Carolina",3.35,3.35,"NC"
"900",1984,"North Dakota",3.35,3.35,"ND"
"901",1984,"Ohio",3.35,3.35,"OH"
"902",1984,"Oklahoma",3.35,3.35,"OK"
"903",1984,"Oregon",3.35,3.35,"OR"
"904",1984,"Pennsylvania",3.35,3.35,"PA"
"905",1984,"Puerto Rico",3.35,3.35,NA
"906",1984,"Rhode Island",3.35,3.35,"RI"
"907",1984,"South Carolina",3.35,3.35,"SC"
"908",1984,"South Dakota",3.35,3.35,"SD"
"909",1984,"Tennessee",3.35,3.35,"TN"
"910",1984,"Texas",3.35,3.35,"TX"
"911",1984,"U.S. Virgin Islands",3.35,3.35,NA
"912",1984,"Utah",3.35,3.35,"UT"
"913",1984,"Vermont",3.35,3.35,"VT"
"914",1984,"Virginia",3.35,3.35,"VA"
"915",1984,"Washington",3.35,3.35,"WA"
"916",1984,"West Virginia",3.35,3.35,"WV"
"917",1984,"Wisconsin",3.35,3.35,"WI"
"918",1984,"Wyoming",3.35,3.35,"WY"
"919",1985,"Alabama",3.35,3.35,"AL"
"920",1985,"Alaska",3.35,3.85,"AK"
"921",1985,"Arizona",3.35,3.35,"AZ"
"922",1985,"Arkansas",3.35,3.35,"AR"
"923",1985,"California",3.35,3.35,"CA"
"924",1985,"Colorado",3.35,3.35,"CO"
"925",1985,"Connecticut",3.35,3.37,"CT"
"926",1985,"Delaware",3.35,3.35,"DE"
"927",1985,"District of Columbia",3.35,3.35,NA
"928",1985,"Florida",3.35,3.35,"FL"
"929",1985,"Georgia",3.35,3.35,"GA"
"930",1985,"Guam",3.35,3.35,NA
"931",1985,"Hawaii",3.35,3.35,"HI"
"932",1985,"Idaho",3.35,3.35,"ID"
"933",1985,"Illinois",3.35,3.35,"IL"
"934",1985,"Indiana",3.35,3.35,"IN"
"935",1985,"Iowa",3.35,3.35,"IA"
"936",1985,"Kansas",3.35,3.35,"KS"
"937",1985,"Kentucky",3.35,3.35,"KY"
"938",1985,"Louisiana",3.35,3.35,"LA"
"939",1985,"Maine",3.35,3.35,"ME"
"940",1985,"Maryland",3.35,3.35,"MD"
"941",1985,"Massachusetts",3.35,3.35,"MA"
"942",1985,"Michigan",3.35,3.35,"MI"
"943",1985,"Minnesota",3.35,3.35,"MN"
"944",1985,"Mississippi",3.35,3.35,"MS"
"945",1985,"Missouri",3.35,3.35,"MO"
"946",1985,"Montana",3.35,3.35,"MT"
"947",1985,"Nebraska",3.35,3.35,"NE"
"948",1985,"Nevada",3.35,3.35,"NV"
"949",1985,"New Hampshire",3.35,3.35,"NH"
"950",1985,"New Jersey",3.35,3.35,"NJ"
"951",1985,"New Mexico",3.35,3.35,"NM"
"952",1985,"New York",3.35,3.35,"NY"
"953",1985,"North Carolina",3.35,3.35,"NC"
"954",1985,"North Dakota",3.35,3.35,"ND"
"955",1985,"Ohio",3.35,3.35,"OH"
"956",1985,"Oklahoma",3.35,3.35,"OK"
"957",1985,"Oregon",3.35,3.35,"OR"
"958",1985,"Pennsylvania",3.35,3.35,"PA"
"959",1985,"Puerto Rico",3.35,3.35,NA
"960",1985,"Rhode Island",3.35,3.35,"RI"
"961",1985,"South Carolina",3.35,3.35,"SC"
"962",1985,"South Dakota",3.35,3.35,"SD"
"963",1985,"Tennessee",3.35,3.35,"TN"
"964",1985,"Texas",3.35,3.35,"TX"
"965",1985,"U.S. Virgin Islands",3.35,3.35,NA
"966",1985,"Utah",3.35,3.35,"UT"
"967",1985,"Vermont",3.35,3.35,"VT"
"968",1985,"Virginia",3.35,3.35,"VA"
"969",1985,"Washington",3.35,3.35,"WA"
"970",1985,"West Virginia",3.35,3.35,"WV"
"971",1985,"Wisconsin",3.35,3.35,"WI"
"972",1985,"Wyoming",3.35,3.35,"WY"
"973",1986,"Alabama",3.35,3.35,"AL"
"974",1986,"Alaska",3.35,3.85,"AK"
"975",1986,"Arizona",3.35,3.35,"AZ"
"976",1986,"Arkansas",3.35,3.35,"AR"
"977",1986,"California",3.35,3.35,"CA"
"978",1986,"Colorado",3.35,3.35,"CO"
"979",1986,"Connecticut",3.35,3.37,"CT"
"980",1986,"Delaware",3.35,3.35,"DE"
"981",1986,"District of Columbia",3.35,3.35,NA
"982",1986,"Florida",3.35,3.35,"FL"
"983",1986,"Georgia",3.35,3.35,"GA"
"984",1986,"Guam",3.35,3.35,NA
"985",1986,"Hawaii",3.35,3.35,"HI"
"986",1986,"Idaho",3.35,3.35,"ID"
"987",1986,"Illinois",3.35,3.35,"IL"
"988",1986,"Indiana",3.35,3.35,"IN"
"989",1986,"Iowa",3.35,3.35,"IA"
"990",1986,"Kansas",3.35,3.35,"KS"
"991",1986,"Kentucky",3.35,3.35,"KY"
"992",1986,"Louisiana",3.35,3.35,"LA"
"993",1986,"Maine",3.35,3.35,"ME"
"994",1986,"Maryland",3.35,3.35,"MD"
"995",1986,"Massachusetts",3.35,3.35,"MA"
"996",1986,"Michigan",3.35,3.35,"MI"
"997",1986,"Minnesota",3.35,3.35,"MN"
"998",1986,"Mississippi",3.35,3.35,"MS"
"999",1986,"Missouri",3.35,3.35,"MO"
"1000",1986,"Montana",3.35,3.35,"MT"
"1001",1986,"Nebraska",3.35,3.35,"NE"
"1002",1986,"Nevada",3.35,3.35,"NV"
"1003",1986,"New Hampshire",3.35,3.35,"NH"
"1004",1986,"New Jersey",3.35,3.35,"NJ"
"1005",1986,"New Mexico",3.35,3.35,"NM"
"1006",1986,"New York",3.35,3.35,"NY"
"1007",1986,"North Carolina",3.35,3.35,"NC"
"1008",1986,"North Dakota",3.35,3.35,"ND"
"1009",1986,"Ohio",3.35,3.35,"OH"
"1010",1986,"Oklahoma",3.35,3.35,"OK"
"1011",1986,"Oregon",3.35,3.35,"OR"
"1012",1986,"Pennsylvania",3.35,3.35,"PA"
"1013",1986,"Puerto Rico",3.35,3.35,NA
"1014",1986,"Rhode Island",3.35,3.35,"RI"
"1015",1986,"South Carolina",3.35,3.35,"SC"
"1016",1986,"South Dakota",3.35,3.35,"SD"
"1017",1986,"Tennessee",3.35,3.35,"TN"
"1018",1986,"Texas",3.35,3.35,"TX"
"1019",1986,"U.S. Virgin Islands",3.35,3.35,NA
"1020",1986,"Utah",3.35,3.35,"UT"
"1021",1986,"Vermont",3.35,3.35,"VT"
"1022",1986,"Virginia",3.35,3.35,"VA"
"1023",1986,"Washington",3.35,3.35,"WA"
"1024",1986,"West Virginia",3.35,3.35,"WV"
"1025",1986,"Wisconsin",3.35,3.35,"WI"
"1026",1986,"Wyoming",3.35,3.35,"WY"
"1027",1987,"Alabama",3.35,3.35,"AL"
"1028",1987,"Alaska",3.35,3.85,"AK"
"1029",1987,"Arizona",3.35,3.35,"AZ"
"1030",1987,"Arkansas",3.35,3.35,"AR"
"1031",1987,"California",3.35,3.35,"CA"
"1032",1987,"Colorado",3.35,3.35,"CO"
"1033",1987,"Connecticut",3.35,3.37,"CT"
"1034",1987,"Delaware",3.35,3.35,"DE"
"1035",1987,"District of Columbia",3.35,3.35,NA
"1036",1987,"Florida",3.35,3.35,"FL"
"1037",1987,"Georgia",3.35,3.35,"GA"
"1038",1987,"Guam",3.35,3.35,NA
"1039",1987,"Hawaii",3.35,3.35,"HI"
"1040",1987,"Idaho",3.35,3.35,"ID"
"1041",1987,"Illinois",3.35,3.35,"IL"
"1042",1987,"Indiana",3.35,3.35,"IN"
"1043",1987,"Iowa",3.35,3.35,"IA"
"1044",1987,"Kansas",3.35,3.35,"KS"
"1045",1987,"Kentucky",3.35,3.35,"KY"
"1046",1987,"Louisiana",3.35,3.35,"LA"
"1047",1987,"Maine",3.35,3.35,"ME"
"1048",1987,"Maryland",3.35,3.35,"MD"
"1049",1987,"Massachusetts",3.35,3.35,"MA"
"1050",1987,"Michigan",3.35,3.35,"MI"
"1051",1987,"Minnesota",3.35,3.35,"MN"
"1052",1987,"Mississippi",3.35,3.35,"MS"
"1053",1987,"Missouri",3.35,3.35,"MO"
"1054",1987,"Montana",3.35,3.35,"MT"
"1055",1987,"Nebraska",3.35,3.35,"NE"
"1056",1987,"Nevada",3.35,3.35,"NV"
"1057",1987,"New Hampshire",3.35,3.35,"NH"
"1058",1987,"New Jersey",3.35,3.35,"NJ"
"1059",1987,"New Mexico",3.35,3.35,"NM"
"1060",1987,"New York",3.35,3.35,"NY"
"1061",1987,"North Carolina",3.35,3.35,"NC"
"1062",1987,"North Dakota",3.35,3.35,"ND"
"1063",1987,"Ohio",3.35,3.35,"OH"
"1064",1987,"Oklahoma",3.35,3.35,"OK"
"1065",1987,"Oregon",3.35,3.35,"OR"
"1066",1987,"Pennsylvania",3.35,3.35,"PA"
"1067",1987,"Puerto Rico",3.35,3.35,NA
"1068",1987,"Rhode Island",3.35,3.35,"RI"
"1069",1987,"South Carolina",3.35,3.35,"SC"
"1070",1987,"South Dakota",3.35,3.35,"SD"
"1071",1987,"Tennessee",3.35,3.35,"TN"
"1072",1987,"Texas",3.35,3.35,"TX"
"1073",1987,"U.S. Virgin Islands",3.35,3.35,NA
"1074",1987,"Utah",3.35,3.35,"UT"
"1075",1987,"Vermont",3.35,3.35,"VT"
"1076",1987,"Virginia",3.35,3.35,"VA"
"1077",1987,"Washington",3.35,3.35,"WA"
"1078",1987,"West Virginia",3.35,3.35,"WV"
"1079",1987,"Wisconsin",3.35,3.35,"WI"
"1080",1987,"Wyoming",3.35,3.35,"WY"
"1081",1988,"Alabama",3.35,3.35,"AL"
"1082",1988,"Alaska",3.35,3.85,"AK"
"1083",1988,"Arizona",3.35,3.35,"AZ"
"1084",1988,"Arkansas",3.35,3.35,"AR"
"1085",1988,"California",3.35,3.35,"CA"
"1086",1988,"Colorado",3.35,3.35,"CO"
"1087",1988,"Connecticut",3.35,3.75,"CT"
"1088",1988,"Delaware",3.35,3.35,"DE"
"1089",1988,"District of Columbia",3.35,3.5,NA
"1090",1988,"Florida",3.35,3.35,"FL"
"1091",1988,"Georgia",3.35,3.35,"GA"
