"","State","date","price"
"1969","Iowa","2003-03-31",89815.5675637235
"1970","Nevada","2003-03-31",198106.58136182
"1971","Arkansas","2003-03-31",79565.2320672143
"1972","Mississippi","2003-03-31",78192.3156729575
"1973","Kansas","2003-03-31",84333.7140632991
"1974","New Mexico","2003-03-31",129463.100898127
"1975","Nebraska","2003-03-31",109743.266208026
"1976","Idaho","2003-03-31",130771.988731917
"1977","West Virginia","2003-03-31",68997.4709885742
"1978","Hawaii","2003-03-31",262044.320012542
"1979","New Hampshire","2003-03-31",200716.480906167
"1980","Maine","2003-03-31",132939.284042852
"1981","Rhode Island","2003-03-31",201405.164683252
"1982","Montana","2003-03-31",NA
"1983","Delaware","2003-03-31",168758.935999472
"1984","South Dakota","2003-03-31",101520.657503911
"1985","North Dakota","2003-03-31",NA
"1986","Alaska","2003-03-31",168202.496314631
"1987","District of Columbia","2003-03-31",236763.449628706
"1988","Vermont","2003-03-31",115956.758188817
"1989","Wyoming","2003-03-31",134967.685656502
"1990","California","2003-04-30",290446.649823464
"1991","Texas","2003-04-30",114524.283073751
"1992","Florida","2003-04-30",145537.688294806
"1993","New York","2003-04-30",166865.265783992
"1994","Pennsylvania","2003-04-30",109877.340659626
"1995","Illinois","2003-04-30",146741.560087139
"1996","Ohio","2003-04-30",112763.108769923
"1997","Georgia","2003-04-30",138224.723624985
"1998","North Carolina","2003-04-30",133788.865301568
"1999","Michigan","2003-04-30",119675.042656646
"2000","New Jersey","2003-04-30",230292.217436688
"2001","Virginia","2003-04-30",155479.811798948
"2002","Washington","2003-04-30",204104.431347866
"2003","Arizona","2003-04-30",158048.94293586
"2004","Massachusetts","2003-04-30",303198.626942956
"2005","Tennessee","2003-04-30",105200.907181319
"2006","Indiana","2003-04-30",99870.5427432379
"2007","Maryland","2003-04-30",189514.87063808
"2008","Missouri","2003-04-30",107475.851693737
"2009","Wisconsin","2003-04-30",128634.312243644
"2010","Colorado","2003-04-30",226236.495090543
"2011","Minnesota","2003-04-30",165650.54569043
"2012","South Carolina","2003-04-30",116162.925766146
"2013","Alabama","2003-04-30",88003.5472467668
"2014","Louisiana","2003-04-30",100530.649962473
"2015","Kentucky","2003-04-30",92096.5228185028
"2016","Oregon","2003-04-30",171027.625562154
"2017","Oklahoma","2003-04-30",82714.2571592717
"2018","Connecticut","2003-04-30",231999.285636397
"2019","Utah","2003-04-30",179810.067867028
"2020","Iowa","2003-04-30",90033.3501833573
"2021","Nevada","2003-04-30",199595.755400069
"2022","Arkansas","2003-04-30",79830.5010502036
"2023","Mississippi","2003-04-30",78410.0820881771
"2024","Kansas","2003-04-30",84050.2323423288
"2025","New Mexico","2003-04-30",129584.290181807
"2026","Nebraska","2003-04-30",110135.389102412
"2027","Idaho","2003-04-30",131117.510595135
"2028","West Virginia","2003-04-30",69329.954317113
"2029","Hawaii","2003-04-30",265400.780112377
"2030","New Hampshire","2003-04-30",202758.10112833
"2031","Maine","2003-04-30",133783.174443131
"2032","Rhode Island","2003-04-30",204362.427899206
"2033","Montana","2003-04-30",NA
"2034","Delaware","2003-04-30",170208.703456773
"2035","South Dakota","2003-04-30",101748.166012241
"2036","North Dakota","2003-04-30",NA
"2037","Alaska","2003-04-30",168495.990747159
"2038","District of Columbia","2003-04-30",239820.322924489
"2039","Vermont","2003-04-30",116658.222020005
"2040","Wyoming","2003-04-30",135301.820047628
"2041","California","2003-05-31",294490.046229084
"2042","Texas","2003-05-31",114740.716442343
"2043","Florida","2003-05-31",146975.512268739
"2044","New York","2003-05-31",168200.959347311
"2045","Pennsylvania","2003-05-31",110627.62292693
"2046","Illinois","2003-05-31",147526.338541618
"2047","Ohio","2003-05-31",113062.742727742
"2048","Georgia","2003-05-31",138517.041176325
"2049","North Carolina","2003-05-31",133973.534693095
"2050","Michigan","2003-05-31",119987.49012365
"2051","New Jersey","2003-05-31",232922.908305391
"2052","Virginia","2003-05-31",156858.667553916
"2053","Washington","2003-05-31",205275.442766712
"2054","Arizona","2003-05-31",158788.630034938
"2055","Massachusetts","2003-05-31",306396.758792245
"2056","Tennessee","2003-05-31",105443.627931767
"2057","Indiana","2003-05-31",100033.036759007
"2058","Maryland","2003-05-31",191566.186863661
"2059","Missouri","2003-05-31",107988.990839935
"2060","Wisconsin","2003-05-31",129351.794861954
"2061","Colorado","2003-05-31",226506.268787566
"2062","Minnesota","2003-05-31",166771.866087299
"2063","South Carolina","2003-05-31",116406.971139284
"2064","Alabama","2003-05-31",88247.0350790074
"2065","Louisiana","2003-05-31",100539.355753634
"2066","Kentucky","2003-05-31",92346.6594039404
"2067","Oregon","2003-05-31",171814.863139522
"2068","Oklahoma","2003-05-31",82964.1281095572
"2069","Connecticut","2003-05-31",234361.704749318
"2070","Utah","2003-05-31",179989.784778241
"2071","Iowa","2003-05-31",90260.5356804008
"2072","Nevada","2003-05-31",201332.625032019
"2073","Arkansas","2003-05-31",80160.2582697128
"2074","Mississippi","2003-05-31",78633.1738724285
"2075","Kansas","2003-05-31",83870.9440869028
"2076","New Mexico","2003-05-31",129768.117866766
"2077","Nebraska","2003-05-31",110627.999069255
"2078","Idaho","2003-05-31",131549.509023678
"2079","West Virginia","2003-05-31",69659.949387677
"2080","Hawaii","2003-05-31",268941.631062547
"2081","New Hampshire","2003-05-31",204954.232880094
"2082","Maine","2003-05-31",134902.099268307
"2083","Rhode Island","2003-05-31",207571.626492983
"2084","Montana","2003-05-31",NA
"2085","Delaware","2003-05-31",171724.154028757
"2086","South Dakota","2003-05-31",101591.364433237
"2087","North Dakota","2003-05-31",NA
"2088","Alaska","2003-05-31",169151.958186074
"2089","District of Columbia","2003-05-31",243116.672886269
"2090","Vermont","2003-05-31",117398.030147895
"2091","Wyoming","2003-05-31",135983.686672629
"2092","California","2003-06-30",298246.469715761
"2093","Texas","2003-06-30",114961.273808332
"2094","Florida","2003-06-30",148411.341931659
"2095","New York","2003-06-30",169526.470243196
"2096","Pennsylvania","2003-06-30",111535.93638609
"2097","Illinois","2003-06-30",148298.282343641
"2098","Ohio","2003-06-30",113423.956201233
"2099","Georgia","2003-06-30",138796.071171761
"2100","North Carolina","2003-06-30",134162.791444888
"2101","Michigan","2003-06-30",120429.706928315
"2102","New Jersey","2003-06-30",235759.157431309
"2103","Virginia","2003-06-30",158317.509318645
"2104","Washington","2003-06-30",206460.173799687
"2105","Arizona","2003-06-30",159605.752501712
"2106","Massachusetts","2003-06-30",309310.869987582
"2107","Tennessee","2003-06-30",105716.663654251
"2108","Indiana","2003-06-30",100324.381541805
"2109","Maryland","2003-06-30",193910.53749848
"2110","Missouri","2003-06-30",108574.844077618
"2111","Wisconsin","2003-06-30",130151.007333261
"2112","Colorado","2003-06-30",226637.160325922
"2113","Minnesota","2003-06-30",167876.647271666
"2114","South Carolina","2003-06-30",116694.540570497
"2115","Alabama","2003-06-30",88468.2584721945
"2116","Louisiana","2003-06-30",100599.388826931
"2117","Kentucky","2003-06-30",92601.796964165
"2118","Oregon","2003-06-30",172700.585901551
"2119","Oklahoma","2003-06-30",83187.1954763136
"2120","Connecticut","2003-06-30",236835.697099522
"2121","Utah","2003-06-30",180340.575344474
"2122","Iowa","2003-06-30",90530.0709007355
"2123","Nevada","2003-06-30",203077.76639882
"2124","Arkansas","2003-06-30",80517.906776472
"2125","Mississippi","2003-06-30",78825.6780586221
"2126","Kansas","2003-06-30",83921.4608078864
"2127","New Mexico","2003-06-30",130125.309775592
"2128","Nebraska","2003-06-30",111040.992504075
"2129","Idaho","2003-06-30",132101.96200513
"2130","West Virginia","2003-06-30",69996.3027919919
"2131","Hawaii","2003-06-30",272580.208552023
"2132","New Hampshire","2003-06-30",207059.387717434
"2133","Maine","2003-06-30",136160.945779914
"2134","Rhode Island","2003-06-30",211070.56425532
"2135","Montana","2003-06-30",NA
"2136","Delaware","2003-06-30",173184.477712353
"2137","South Dakota","2003-06-30",101667.14268942
"2138","North Dakota","2003-06-30",NA
"2139","Alaska","2003-06-30",170170.107883057
"2140","District of Columbia","2003-06-30",246517.048035807
"2141","Vermont","2003-06-30",118177.587711314
"2142","Wyoming","2003-06-30",136953.161295167
"2143","California","2003-07-31",302201.943960646
"2144","Texas","2003-07-31",115178.205540961
"2145","Florida","2003-07-31",149843.637393584
"2146","New York","2003-07-31",170908.233347227
"2147","Pennsylvania","2003-07-31",112534.094754183
"2148","Illinois","2003-07-31",149035.467251361
"2149","Ohio","2003-07-31",113839.298757916
"2150","Georgia","2003-07-31",139074.597602529
"2151","North Carolina","2003-07-31",134395.220842417
"2152","Michigan","2003-07-31",120901.430770274
"2153","New Jersey","2003-07-31",238776.591471069
"2154","Virginia","2003-07-31",159924.191350537
"2155","Washington","2003-07-31",207704.621031433
"2156","Arizona","2003-07-31",160450.364197567
"2157","Massachusetts","2003-07-31",311734.377450536
"2158","Tennessee","2003-07-31",105989.84389141
"2159","Indiana","2003-07-31",100657.558779362
"2160","Maryland","2003-07-31",196450.673200282
"2161","Missouri","2003-07-31",109186.938894549
"2162","Wisconsin","2003-07-31",131068.193484509
"2163","Colorado","2003-07-31",226780.217804624
"2164","Minnesota","2003-07-31",169070.83521853
"2165","South Carolina","2003-07-31",117111.530232715
"2166","Alabama","2003-07-31",88679.1428829876
"2167","Louisiana","2003-07-31",100805.864409951
"2168","Kentucky","2003-07-31",92868.3221215435
"2169","Oregon","2003-07-31",173709.368145718
"2170","Oklahoma","2003-07-31",83390.5292509839
"2171","Connecticut","2003-07-31",239323.285873081
"2172","Utah","2003-07-31",180623.346394864
"2173","Iowa","2003-07-31",90857.9827148782
"2174","Nevada","2003-07-31",205090.422059438
"2175","Arkansas","2003-07-31",80914.4220134991
"2176","Mississippi","2003-07-31",78913.5135244756
"2177","Kansas","2003-07-31",84361.241080359
"2178","New Mexico","2003-07-31",130624.33444187
"2179","Nebraska","2003-07-31",111554.05442184
"2180","Idaho","2003-07-31",132503.970919431
"2181","West Virginia","2003-07-31",70344.8666778074
"2182","Hawaii","2003-07-31",276173.98844905
"2183","New Hampshire","2003-07-31",209158.85583044
"2184","Maine","2003-07-31",137652.498657665
"2185","Rhode Island","2003-07-31",214918.374683133
"2186","Montana","2003-07-31",NA
"2187","Delaware","2003-07-31",174643.787338968
"2188","South Dakota","2003-07-31",101918.647982015
"2189","North Dakota","2003-07-31",NA
"2190","Alaska","2003-07-31",171846.418912158
"2191","District of Columbia","2003-07-31",249871.262193318
"2192","Vermont","2003-07-31",119023.40997575
"2193","Wyoming","2003-07-31",137903.206570834
"2194","California","2003-08-31",306374.671667813
"2195","Texas","2003-08-31",115424.126678377
"2196","Florida","2003-08-31",151324.032574878
"2197","New York","2003-08-31",172527.608594087
"2198","Pennsylvania","2003-08-31",113495.205529344
"2199","Illinois","2003-08-31",150068.40093574
"2200","Ohio","2003-08-31",114324.408233384
"2201","Georgia","2003-08-31",139416.162912167
"2202","North Carolina","2003-08-31",134682.907326625
"2203","Michigan","2003-08-31",121373.84910156
"2204","New Jersey","2003-08-31",241926.582434615
"2205","Virginia","2003-08-31",161595.720317589
"2206","Washington","2003-08-31",209115.80198012
"2207","Arizona","2003-08-31",161359.451592956
"2208","Massachusetts","2003-08-31",314047.220778501
"2209","Tennessee","2003-08-31",106275.652463932
"2210","Indiana","2003-08-31",100951.035528821
"2211","Maryland","2003-08-31",199076.355488523
"2212","Missouri","2003-08-31",109801.432051415
"2213","Wisconsin","2003-08-31",132117.623191077
"2214","Colorado","2003-08-31",226993.174896318
"2215","Minnesota","2003-08-31",170227.634795893
"2216","South Carolina","2003-08-31",117550.172522321
"2217","Alabama","2003-08-31",88908.2686040695
"2218","Louisiana","2003-08-31",101209.666399532
"2219","Kentucky","2003-08-31",93147.2383896085
"2220","Oregon","2003-08-31",174828.677280047
"2221","Oklahoma","2003-08-31",83622.2273273217
"2222","Connecticut","2003-08-31",241641.164117734
"2223","Utah","2003-08-31",180801.784927128
"2224","Iowa","2003-08-31",91260.61946823
"2225","Nevada","2003-08-31",207206.626382833
"2226","Arkansas","2003-08-31",81275.0341029917
"2227","Mississippi","2003-08-31",79090.7211276853
"2228","Kansas","2003-08-31",84826.5147358128
"2229","New Mexico","2003-08-31",131183.771856414
"2230","Nebraska","2003-08-31",112015.882701724
"2231","Idaho","2003-08-31",132854.799995268
"2232","West Virginia","2003-08-31",70601.8819802622
"2233","Hawaii","2003-08-31",279923.968215015
"2234","New Hampshire","2003-08-31",211139.233907619
"2235","Maine","2003-08-31",139251.095691631
"2236","Rhode Island","2003-08-31",218462.59224656
"2237","Montana","2003-08-31",NA
"2238","Delaware","2003-08-31",176144.133970083
"2239","South Dakota","2003-08-31",102454.604214079
"2240","North Dakota","2003-08-31",NA
"2241","Alaska","2003-08-31",173343.902253167
"2242","District of Columbia","2003-08-31",253146.186241349
"2243","Vermont","2003-08-31",120227.742694404
"2244","Wyoming","2003-08-31",138667.921943978
"2245","California","2003-09-30",311006.857698348
"2246","Texas","2003-09-30",115647.406445711
"2247","Florida","2003-09-30",152864.853752148
"2248","New York","2003-09-30",174334.18806949
"2249","Pennsylvania","2003-09-30",114439.661471444
"2250","Illinois","2003-09-30",151335.54021289
"2251","Ohio","2003-09-30",114819.892486416
"2252","Georgia","2003-09-30",139784.250794896
"2253","North Carolina","2003-09-30",134992.925992627
"2254","Michigan","2003-09-30",121877.836702202
"2255","New Jersey","2003-09-30",244910.155850947
"2256","Virginia","2003-09-30",163324.576983038
"2257","Washington","2003-09-30",210565.436809502
"2258","Arizona","2003-09-30",162377.721670696
"2259","Massachusetts","2003-09-30",316575.48938949
"2260","Tennessee","2003-09-30",106569.170986503
"2261","Indiana","2003-09-30",101159.214393764
"2262","Maryland","2003-09-30",201715.585903918
"2263","Missouri","2003-09-30",110408.587847438
"2264","Wisconsin","2003-09-30",133235.671623293
"2265","Colorado","2003-09-30",227270.249643499
"2266","Minnesota","2003-09-30",171479.159637354
"2267","South Carolina","2003-09-30",117987.641930478
"2268","Alabama","2003-09-30",89156.5768155376
"2269","Louisiana","2003-09-30",101639.425298552
"2270","Kentucky","2003-09-30",93463.9109917379
"2271","Oregon","2003-09-30",175943.055550469
"2272","Oklahoma","2003-09-30",83883.6327461637
"2273","Connecticut","2003-09-30",244121.37556696
"2274","Utah","2003-09-30",180919.399365558
"2275","Iowa","2003-09-30",91692.884644675
"2276","Nevada","2003-09-30",209685.097296932
"2277","Arkansas","2003-09-30",81659.696984517
"2278","Mississippi","2003-09-30",79283.9152800627
"2279","Kansas","2003-09-30",85350.2468677177
"2280","New Mexico","2003-09-30",131658.906621835
"2281","Nebraska","2003-09-30",112545.645129176
"2282","Idaho","2003-09-30",133254.732269286
"2283","West Virginia","2003-09-30",70821.7315954619
"2284","Hawaii","2003-09-30",283614.331821074
"2285","New Hampshire","2003-09-30",213294.591353764
"2286","Maine","2003-09-30",141014.548609658
"2287","Rhode Island","2003-09-30",221638.746754662
"2288","Montana","2003-09-30",NA
"2289","Delaware","2003-09-30",177816.045117779
"2290","South Dakota","2003-09-30",103206.974836669
"2291","North Dakota","2003-09-30",NA
"2292","Alaska","2003-09-30",175024.109740153
"2293","District of Columbia","2003-09-30",256338.083708237
"2294","Vermont","2003-09-30",NA
"2295","Wyoming","2003-09-30",139282.261770482
"2296","California","2003-10-31",315536.702554089
"2297","Texas","2003-10-31",115875.931722121
"2298","Florida","2003-10-31",154435.26988076
"2299","New York","2003-10-31",176217.487653504
"2300","Pennsylvania","2003-10-31",115331.141156667
"2301","Illinois","2003-10-31",152742.146070319
"2302","Ohio","2003-10-31",115304.279189522
"2303","Georgia","2003-10-31",140157.838462332
"2304","North Carolina","2003-10-31",135302.694762118
"2305","Michigan","2003-10-31",122453.9359105
"2306","New Jersey","2003-10-31",247619.494169575
"2307","Virginia","2003-10-31",165097.272298937
"2308","Washington","2003-10-31",211997.898557114
"2309","Arizona","2003-10-31",163393.47250654
"2310","Massachusetts","2003-10-31",319299.316237651
"2311","Tennessee","2003-10-31",106883.805821261
"2312","Indiana","2003-10-31",101431.161172926
"2313","Maryland","2003-10-31",204368.411639945
"2314","Missouri","2003-10-31",111046.052027344
"2315","Wisconsin","2003-10-31",134412.487529777
"2316","Colorado","2003-10-31",227525.861725061
"2317","Minnesota","2003-10-31",172652.684666144
"2318","South Carolina","2003-10-31",118404.700456854
"2319","Alabama","2003-10-31",89378.8765451379
"2320","Louisiana","2003-10-31",102144.99910371
"2321","Kentucky","2003-10-31",93791.1448563504
"2322","Oregon","2003-10-31",177095.021207759
"2323","Oklahoma","2003-10-31",84125.8322008253
"2324","Connecticut","2003-10-31",246330.968438373
"2325","Utah","2003-10-31",181043.408692274
"2326","Iowa","2003-10-31",92130.0856691894
"2327","Nevada","2003-10-31",212343.791520971
"2328","Arkansas","2003-10-31",82024.4852302655
"2329","Mississippi","2003-10-31",79605.2686180912
"2330","Kansas","2003-10-31",85789.5040485836
"2331","New Mexico","2003-10-31",132143.520973412
"2332","Nebraska","2003-10-31",113025.626322753
"2333","Idaho","2003-10-31",133596.342941635
"2334","West Virginia","2003-10-31",70985.6407925644
"2335","Hawaii","2003-10-31",288263.513149939
"2336","New Hampshire","2003-10-31",215589.906691236
"2337","Maine","2003-10-31",142862.191734745
"2338","Rhode Island","2003-10-31",224651.160648901
"2339","Montana","2003-10-31",NA
"2340","Delaware","2003-10-31",179462.069107198
"2341","South Dakota","2003-10-31",104087.887463731
"2342","North Dakota","2003-10-31",NA
"2343","Alaska","2003-10-31",176574.402311651
"2344","District of Columbia","2003-10-31",259810.362238587
"2345","Vermont","2003-10-31",123365.939980431
"2346","Wyoming","2003-10-31",139916.477528738
"2347","California","2003-11-30",319896.512672977
"2348","Texas","2003-11-30",116041.056877234
"2349","Florida","2003-11-30",155979.460577314
"2350","New York","2003-11-30",177846.397339675
"2351","Pennsylvania","2003-11-30",116137.204043342
"2352","Illinois","2003-11-30",153805.385094555
"2353","Ohio","2003-11-30",115709.18050762
"2354","Georgia","2003-11-30",140491.189962391
"2355","North Carolina","2003-11-30",135580.958763271
"2356","Michigan","2003-11-30",122974.192925837
"2357","New Jersey","2003-11-30",249963.52705341
"2358","Virginia","2003-11-30",166808.399124421
"2359","Washington","2003-11-30",213197.386081757
"2360","Arizona","2003-11-30",164282.21444532
"2361","Massachusetts","2003-11-30",322010.069626154
"2362","Tennessee","2003-11-30",107172.881131534
"2363","Indiana","2003-11-30",101670.655367029
"2364","Maryland","2003-11-30",206858.833322776
"2365","Missouri","2003-11-30",111644.481154867
"2366","Wisconsin","2003-11-30",135322.642473614
"2367","Colorado","2003-11-30",227903.727502473
"2368","Minnesota","2003-11-30",173821.232698868
"2369","South Carolina","2003-11-30",118804.267565969
"2370","Alabama","2003-11-30",89602.3651156008
"2371","Louisiana","2003-11-30",102552.650520044
"2372","Kentucky","2003-11-30",94094.7879114508
"2373","Oregon","2003-11-30",178134.499104223
"2374","Oklahoma","2003-11-30",84334.7976046608
"2375","Connecticut","2003-11-30",248740.177014335
"2376","Utah","2003-11-30",181238.685799724
"2377","Iowa","2003-11-30",92537.8093729845
"2378","Nevada","2003-11-30",215445.224529923
"2379","Arkansas","2003-11-30",82369.7117876141
"2380","Mississippi","2003-11-30",79834.8567105307
"2381","Kansas","2003-11-30",86047.4766666072
"2382","New Mexico","2003-11-30",132682.80533528
"2383","Nebraska","2003-11-30",113505.392110127
"2384","Idaho","2003-11-30",133827.430302743
"2385","West Virginia","2003-11-30",71219.603516119
"2386","Hawaii","2003-11-30",293178.995060712
"2387","New Hampshire","2003-11-30",217611.858302478
"2388","Maine","2003-11-30",144379.696205273
"2389","Rhode Island","2003-11-30",227687.996331254
"2390","Montana","2003-11-30",NA
"2391","Delaware","2003-11-30",180949.176604836
"2392","South Dakota","2003-11-30",104739.926298071
"2393","North Dakota","2003-11-30",NA
"2394","Alaska","2003-11-30",178028.912712087
"2395","District of Columbia","2003-11-30",262767.037562727
"2396","Vermont","2003-11-30",124466.960997013
"2397","Wyoming","2003-11-30",140516.831618428
"2398","California","2003-12-31",324099.081193128
"2399","Texas","2003-12-31",116179.603005599
"2400","Florida","2003-12-31",157468.686841883
"2401","New York","2003-12-31",179295.970929879
"2402","Pennsylvania","2003-12-31",116852.772571618
"2403","Illinois","2003-12-31",154630.3224582
"2404","Ohio","2003-12-31",116070.778807917
"2405","Georgia","2003-12-31",140835.277426017
"2406","North Carolina","2003-12-31",135885.397343122
"2407","Michigan","2003-12-31",123465.63093553
"2408","New Jersey","2003-12-31",252147.835085798
"2409","Virginia","2003-12-31",168455.068018535
"2410","Washington","2003-12-31",214410.974763906
"2411","Arizona","2003-12-31",165049.992982282
"2412","Massachusetts","2003-12-31",324513.803762778
"2413","Tennessee","2003-12-31",107440.400592371
"2414","Indiana","2003-12-31",101919.116414188
"2415","Maryland","2003-12-31",209183.7029122
"2416","Missouri","2003-12-31",112249.519479303
"2417","Wisconsin","2003-12-31",136063.660714948
"2418","Colorado","2003-12-31",228322.968594677
"2419","Minnesota","2003-12-31",174938.419237756
"2420","South Carolina","2003-12-31",119207.127994409
"2421","Alabama","2003-12-31",89811.1470037194
"2422","Louisiana","2003-12-31",102952.287366191
"2423","Kentucky","2003-12-31",94366.8414904184
"2424","Oregon","2003-12-31",179128.528046574
"2425","Oklahoma","2003-12-31",84534.4243679081
"2426","Connecticut","2003-12-31",251034.277925125
"2427","Utah","2003-12-31",181462.004592668
"2428","Iowa","2003-12-31",92918.5380940192
"2429","Nevada","2003-12-31",218671.651728656
"2430","Arkansas","2003-12-31",82676.8012939998
"2431","Mississippi","2003-12-31",80007.8669207973
"2432","Kansas","2003-12-31",86261.4922589873
"2433","New Mexico","2003-12-31",133397.098758814
"2434","Nebraska","2003-12-31",113966.520558765
"2435","Idaho","2003-12-31",134096.84288523
"2436","West Virginia","2003-12-31",71505.2024180633
"2437","Hawaii","2003-12-31",297521.043736991
"2438","New Hampshire","2003-12-31",219281.723199415
"2439","Maine","2003-12-31",145788.809936109
"2440","Rhode Island","2003-12-31",230846.350818314
"2441","Montana","2003-12-31",NA
"2442","Delaware","2003-12-31",182240.588569856
"2443","South Dakota","2003-12-31",105084.029955392
"2444","North Dakota","2003-12-31",NA
"2445","Alaska","2003-12-31",179261.971569048
"2446","District of Columbia","2003-12-31",265296.471187252
"2447","Vermont","2003-12-31",125314.642434629
"2448","Wyoming","2003-12-31",141018.425749461
"2449","California","2004-01-31",328430.336244053
"2450","Texas","2004-01-31",116521.928844841
"2451","Florida","2004-01-31",158888.552522075
"2452","New York","2004-01-31",180688.261658842
"2453","Pennsylvania","2004-01-31",117487.542984382
"2454","Illinois","2004-01-31",155373.240287281
"2455","Ohio","2004-01-31",116375.954007418
"2456","Georgia","2004-01-31",141131.688939981
"2457","North Carolina","2004-01-31",136198.075105815
"2458","Michigan","2004-01-31",123924.713614869
"2459","New Jersey","2004-01-31",254320.513135784
"2460","Virginia","2004-01-31",169952.539203214
"2461","Washington","2004-01-31",215686.401038087
"2462","Arizona","2004-01-31",165738.337776906
"2463","Massachusetts","2004-01-31",326854.615648157
"2464","Tennessee","2004-01-31",107695.844589032
"2465","Indiana","2004-01-31",102070.070365821
"2466","Maryland","2004-01-31",211309.090418168
"2467","Missouri","2004-01-31",112781.925465114
"2468","Wisconsin","2004-01-31",136677.040823605
"2469","Colorado","2004-01-31",228695.678759111
"2470","Minnesota","2004-01-31",176001.275083259
"2471","South Carolina","2004-01-31",119589.798632705
"2472","Alabama","2004-01-31",90026.2547656537
"2473","Louisiana","2004-01-31",103337.892032487
"2474","Kentucky","2004-01-31",94607.6180927285
"2475","Oregon","2004-01-31",179913.246881384
"2476","Oklahoma","2004-01-31",84769.3021449361
"2477","Connecticut","2004-01-31",253227.412919012
"2478","Utah","2004-01-31",181659.02519681
"2479","Iowa","2004-01-31",93232.2572431204
"2480","Nevada","2004-01-31",222263.663603339
"2481","Arkansas","2004-01-31",82970.3220113292
"2482","Mississippi","2004-01-31",80148.5311324928
"2483","Kansas","2004-01-31",86395.8574052027
"2484","New Mexico","2004-01-31",134041.335178469
"2485","Nebraska","2004-01-31",114438.148343501
"2486","Idaho","2004-01-31",134411.332929435
"2487","West Virginia","2004-01-31",71877.0679799986
"2488","Hawaii","2004-01-31",301487.65734342
"2489","New Hampshire","2004-01-31",220858.20100386
"2490","Maine","2004-01-31",147184.788224463
"2491","Rhode Island","2004-01-31",233662.375014607
"2492","Montana","2004-01-31",NA
"2493","Delaware","2004-01-31",183536.336607823
"2494","South Dakota","2004-01-31",105240.728427864
"2495","North Dakota","2004-01-31",NA
"2496","Alaska","2004-01-31",179665.383462131
"2497","District of Columbia","2004-01-31",267972.836572832
"2498","Vermont","2004-01-31",126037.995675884
"2499","Wyoming","2004-01-31",141439.43969874
"2500","California","2004-02-29",333299.134307078
"2501","Texas","2004-02-29",117306.493910194
"2502","Florida","2004-02-29",160294.0976426
"2503","New York","2004-02-29",182000.575378921
"2504","Pennsylvania","2004-02-29",118223.13218884
"2505","Illinois","2004-02-29",156200.498045451
"2506","Ohio","2004-02-29",116686.643318147
"2507","Georgia","2004-02-29",141424.164094937
"2508","North Carolina","2004-02-29",136510.087564891
"2509","Michigan","2004-02-29",124287.757692827
"2510","New Jersey","2004-02-29",256542.226774221
"2511","Virginia","2004-02-29",171598.30564547
"2512","Washington","2004-02-29",216986.37623189
"2513","Arizona","2004-02-29",166600.217963176
"2514","Massachusetts","2004-02-29",329206.203525284
"2515","Tennessee","2004-02-29",107978.94852375
"2516","Indiana","2004-02-29",102179.154041482
"2517","Maryland","2004-02-29",213539.002179791
"2518","Missouri","2004-02-29",113214.590000769
"2519","Wisconsin","2004-02-29",137386.190792845
"2520","Colorado","2004-02-29",228996.916008206
"2521","Minnesota","2004-02-29",177072.670876228
"2522","South Carolina","2004-02-29",119976.755314153
"2523","Alabama","2004-02-29",90231.4010243668
"2524","Louisiana","2004-02-29",103761.352942275
"2525","Kentucky","2004-02-29",94845.8891098836
"2526","Oregon","2004-02-29",180735.893947036
"2527","Oklahoma","2004-02-29",85039.0317482002
"2528","Connecticut","2004-02-29",255027.746721859
"2529","Utah","2004-02-29",181940.873402186
"2530","Iowa","2004-02-29",93460.9871526299
"2531","Nevada","2004-02-29",225986.277841441
"2532","Arkansas","2004-02-29",83323.2049468632
"2533","Mississippi","2004-02-29",80314.717914968
"2534","Kansas","2004-02-29",86573.6851144023
"2535","New Mexico","2004-02-29",134724.515640475
"2536","Nebraska","2004-02-29",114924.288207833
"2537","Idaho","2004-02-29",134869.226568419
"2538","West Virginia","2004-02-29",72298.2978500999
"2539","Hawaii","2004-02-29",305940.678470241
"2540","New Hampshire","2004-02-29",222509.512729947
"2541","Maine","2004-02-29",148831.622563411
"2542","Rhode Island","2004-02-29",236678.173458391
"2543","Montana","2004-02-29",NA
"2544","Delaware","2004-02-29",184857.971288852
"2545","South Dakota","2004-02-29",105630.021503847
"2546","North Dakota","2004-02-29",NA
"2547","Alaska","2004-02-29",180348.576524034
"2548","District of Columbia","2004-02-29",270850.84410321
"2549","Vermont","2004-02-29",127122.459580907
"2550","Wyoming","2004-02-29",141873.092436855
"2551","California","2004-03-31",338858.910314098
"2552","Texas","2004-03-31",118547.429145514
"2553","Florida","2004-03-31",161827.958566682
"2554","New York","2004-03-31",183082.407353921
"2555","Pennsylvania","2004-03-31",118962.364324536
"2556","Illinois","2004-03-31",157056.635533864
"2557","Ohio","2004-03-31",117000.054464577
"2558","Georgia","2004-03-31",141708.52503646
"2559","North Carolina","2004-03-31",136787.222519736
"2560","Michigan","2004-03-31",124631.516255174
"2561","New Jersey","2004-03-31",258992.478548914
"2562","Virginia","2004-03-31",173511.121887346
"2563","Washington","2004-03-31",218359.626185443
"2564","Arizona","2004-03-31",167647.092341106
"2565","Massachusetts","2004-03-31",331657.982610704
"2566","Tennessee","2004-03-31",108295.214890112
